line_no,word,pos_list,n_senses,declared_cefr,source_oxford_badge,badge_match,src_cambridge_flag,src_oxford_flag,card_status,card_reason,tags
2714,settlement,noun,1,C1,C1,yes,Oxford,Oxford,mismatch,"1/1 senses failed: cefr-mismatch (deck=C1, source=C2 [per-def], source-badge=C1)",Audio::Cambridge CEFR::C1 CEFR::oxford Oxford_5000 Source::Oxford
2715,screw,noun|verb,1,C1,C1,yes,Oxford,Oxford,mismatch,"1/1 senses failed: cefr-mismatch (deck=C1, source=C2 [per-def], source-badge=C1); no-per-sense-pos-in-deck; flat-matched",Audio::Cambridge CEFR::C1 CEFR::oxford idioms Oxford_5000 Source::Oxford
2716,shed,verb,1,C1,C1,yes,Oxford,Oxford,mismatch,"1/1 senses failed: cefr-mismatch (deck=C1, source=C2 [per-def], source-badge=C1)",Audio::Cambridge CEFR::C1 CEFR::oxford idioms Oxford_5000 Source::Oxford
2717,shipping,noun,1,C1,C1,yes,Oxford,Oxford,mismatch,"1/1 senses failed: cefr-mismatch (deck=C1, source=C2 [per-def], source-badge=C1)",Audio::Cambridge CEFR::C1 CEFR::oxford Oxford_5000 Source::Oxford
2718,shrink,verb,1,C1,C1,yes,Oxford,Oxford,mismatch,"1/1 senses failed: cefr-mismatch (deck=C1, source=C2 [per-def], source-badge=C1)",Audio::Cambridge CEFR::C1 CEFR::oxford idioms Oxford_5000 Source::Oxford
2719,sketch,noun,1,C1,C1,yes,Oxford,Oxford,mismatch,"1/1 senses failed: cefr-mismatch (deck=C1, source=B2 [per-def], source-badge=C1)",Audio::Cambridge CEFR::C1 CEFR::oxford Oxford_5000 Source::Oxford
2720,slam,verb,1,C1,C1,yes,Oxford,Oxford,mismatch,"1/1 senses failed: cefr-mismatch (deck=C1, source=C2 [per-def], source-badge=C1)",Audio::Cambridge CEFR::C1 CEFR::oxford idioms Oxford_5000 Source::Oxford
2721,snap,verb,2,C1,C1,yes,Oxford,Oxford,mismatch,"2/2 senses failed: cefr-mismatch (deck=C1, source=C2 [per-def], source-badge=C1)",Audio::Cambridge CEFR::C1 CEFR::oxford idioms Oxford_5000 Source::Oxford
2722,spam,noun,1,C1,C1,yes,Oxford,Oxford,mismatch,"1/1 senses failed: cefr-mismatch (deck=C1, source=C2 [per-def], source-badge=C1)",Audio::Cambridge CEFR::C1 CEFR::oxford Oxford_5000 Source::Oxford
2723,spine,noun,2,C1,C1,yes,Oxford,Oxford,mismatch,"2/2 senses failed: cefr-mismatch (deck=C1, source=C2 [per-def], source-badge=C1)",Audio::Cambridge CEFR::C1 CEFR::oxford Oxford_5000 Source::Oxford
2724,stake,noun,3,C1,C1,yes,Oxford,Oxford,mismatch,"3/3 senses failed: cefr-mismatch (deck=C1, source=C2 [per-def], source-badge=C1)",Audio::Cambridge CEFR::C1 CEFR::oxford idioms Oxford_5000 Source::Oxford
2725,span,noun|verb,1,C1,C1,yes,Oxford,Oxford,mismatch,"1/1 senses failed: cefr-mismatch (deck=C1, source=C2 [per-def], source-badge=C1); no-per-sense-pos-in-deck; flat-matched",Audio::Cambridge CEFR::C1 CEFR::oxford Oxford_5000 Source::Oxford
2726,strand,noun,1,C1,C1,yes,Oxford,Oxford,mismatch,"1/1 senses failed: cefr-mismatch (deck=C1, source=C2 [per-def], source-badge=C1)",Audio::Cambridge CEFR::C1 CEFR::oxford Oxford_5000 Source::Oxford
2727,strain,noun,1,C1,C1,yes,Oxford,Oxford,mismatch,"1/1 senses failed: cefr-mismatch (deck=C1, source=C2 [per-def], source-badge=C1)",Audio::Cambridge CEFR::C1 CEFR::oxford idioms Oxford_5000 Source::Oxford
2728,stir,verb,2,C1,C1,yes,Oxford,Oxford,mismatch,"2/2 senses failed: cefr-mismatch (deck=C1, source=C2 [per-def], source-badge=C1)",Audio::Cambridge CEFR::C1 CEFR::oxford idioms Oxford_5000 Source::Oxford
2729,spin,noun|verb,1,C1,C1,yes,Oxford,Oxford,mismatch,"1/1 senses failed: cefr-mismatch (deck=C1, source=C2 [per-def], source-badge=C1); no-per-sense-pos-in-deck; flat-matched",Audio::Cambridge CEFR::C1 CEFR::oxford idioms Oxford_5000 Source::Oxford
2730,strip,noun|verb,2,UNCLASSIFIED,C1,no,Oxford,Oxford,mismatch,"2/2 senses failed: cefr-mismatch (deck=UNCLASSIFIED, source=C2 [per-def], source-badge=C1); no-per-sense-pos-in-deck; flat-matched",Audio::Cambridge idioms Source::Oxford
2731,strip,noun|verb,3,UNCLASSIFIED,C1,no,Oxford,Oxford,mismatch,"3/3 senses failed: cefr-mismatch (deck=UNCLASSIFIED, source=C1 [oxford-badge]); no-per-sense-pos-in-deck; flat-matched; sense-text-not-in-source; no-per-sense-pos-in-deck; flat-matched",Audio::Cambridge idioms Source::Oxford
2732,suburban,adjective,1,C1,C1,yes,Oxford,Oxford,mismatch,"1/1 senses failed: cefr-mismatch (deck=C1, source=C2 [per-def], source-badge=C1)",Audio::Cambridge CEFR::C1 CEFR::oxford Oxford_5000 Source::Oxford
2733,stumble,verb,1,C1,C1,yes,Oxford,Oxford,mismatch,"1/1 senses failed: cefr-mismatch (deck=C1, source=C2 [per-def], source-badge=C1)",Audio::Cambridge CEFR::C1 CEFR::oxford Oxford_5000 Source::Oxford
2734,strip,verb,3,UNCLASSIFIED,C1,no,Oxford,Oxford,mismatch,"3/3 senses failed: cefr-mismatch (deck=UNCLASSIFIED, source=C1 [oxford-badge])",Audio::Cambridge idioms Source::Oxford
2735,suite,noun,2,C1,C1,yes,Oxford,Oxford,mismatch,"2/2 senses failed: cefr-mismatch (deck=C1, source=C2 [per-def], source-badge=C1)",Audio::Cambridge CEFR::C1 CEFR::oxford Oxford_5000 Source::Oxford
2736,supplement,noun|verb,1,C1,C1,yes,Oxford,Oxford,mismatch,"1/1 senses failed: cefr-mismatch (deck=C1, source=C2 [per-def], source-badge=C1); no-per-sense-pos-in-deck; flat-matched",Audio::Cambridge CEFR::C1 CEFR::oxford Oxford_5000 Source::Oxford
2737,suspension,noun,2,C1,C1,yes,Oxford,Oxford,mismatch,"2/2 senses failed: cefr-mismatch (deck=C1, source=C2 [per-def], source-badge=C1)",Audio::Cambridge CEFR::C1 CEFR::oxford Oxford_5000 Source::Oxford
2738,syndrome,noun,1,C1,C1,yes,Oxford,Oxford,mismatch,"1/1 senses failed: cefr-mismatch (deck=C1, source=C2 [per-def], source-badge=C1)",Audio::Cambridge CEFR::C1 CEFR::oxford Oxford_5000 Source::Oxford
2739,tenure,noun,1,C1,C1,yes,Oxford,Oxford,mismatch,"1/1 senses failed: cefr-mismatch (deck=C1, source=C2 [per-def], source-badge=C1)",Audio::Cambridge CEFR::C1 CEFR::oxford Oxford_5000 Source::Oxford
2740,terminate,verb,1,C1,C1,yes,Oxford,Oxford,mismatch,"1/1 senses failed: cefr-mismatch (deck=C1, source=C2 [per-def], source-badge=C1)",Audio::Cambridge CEFR::C1 CEFR::oxford Oxford_5000 Source::Oxford
2742,tackle,noun,1,C1,C1,yes,Oxford,Oxford,mismatch,"1/1 senses failed: cefr-mismatch (deck=C1, source=C2 [per-def], source-badge=C1)",Audio::Cambridge CEFR::C1 CEFR::oxford Oxford_5000 Source::Oxford
2743,swing,noun|verb,1,C1,C1,yes,Oxford,Oxford,mismatch,"1/1 senses failed: cefr-mismatch (deck=C1, source=C2 [per-def], source-badge=C1); no-per-sense-pos-in-deck; flat-matched",Audio::Cambridge CEFR::C1 CEFR::oxford idioms Oxford_5000 Source::Oxford
2744,terminal,adjective,1,C1,B2,no,Oxford,Oxford,mismatch,"1/1 senses failed: cefr-mismatch (deck=C1, source=B2 [oxford-badge])",Audio::Cambridge CEFR::C1 CEFR::oxford Oxford_5000 Source::Oxford
2745,timber,noun,1,C1,C1,yes,Oxford,Oxford,mismatch,"1/1 senses failed: cefr-mismatch (deck=C1, source=C2 [per-def], source-badge=C1)",Audio::Cambridge CEFR::C1 CEFR::oxford Oxford_5000 Source::Oxford
2746,toll,noun,1,C1,C1,yes,Oxford,Oxford,mismatch,"1/1 senses failed: cefr-mismatch (deck=C1, source=C2 [per-def], source-badge=C1)",Audio::Cambridge CEFR::C1 CEFR::oxford idioms Oxford_5000 Source::Oxford
2747,transcript,noun,1,C1,C1,yes,Oxford,Oxford,mismatch,"1/1 senses failed: cefr-mismatch (deck=C1, source=C2 [per-def], source-badge=C1)",Audio::Cambridge CEFR::C1 CEFR::oxford Oxford_5000 Source::Oxford
2748,trauma,noun,1,C1,C1,yes,Oxford,Oxford,mismatch,"1/1 senses failed: cefr-mismatch (deck=C1, source=C2 [per-def], source-badge=C1)",Audio::Cambridge CEFR::C1 CEFR::oxford Oxford_5000 Source::Oxford
2750,trio,noun,1,C1,C1,yes,Oxford,Oxford,mismatch,"1/1 senses failed: cefr-mismatch (deck=C1, source=C2 [per-def], source-badge=C1)",Audio::Cambridge CEFR::C1 CEFR::oxford Oxford_5000 Source::Oxford
2751,total,verb,1,C1,B1,no,Oxford,Oxford,mismatch,"1/1 senses failed: cefr-mismatch (deck=C1, source=C2 [per-def], source-badge=B1)",Audio::Cambridge CEFR::C1 CEFR::oxford OPAL_W Oxford_3000 Source::Oxford
2752,utility,noun,1,C1,C1,yes,Oxford,Oxford,mismatch,"1/1 senses failed: cefr-mismatch (deck=C1, source=C2 [per-def], source-badge=C1)",Audio::Cambridge CEFR::C1 CEFR::oxford OPAL_W Oxford_5000 Source::Oxford
2753,verse,noun,1,C1,C1,yes,Oxford,Oxford,mismatch,"1/1 senses failed: cefr-mismatch (deck=C1, source=C2 [per-def], source-badge=C1)",Audio::Cambridge CEFR::C1 CEFR::oxford idioms Oxford_5000 Source::Oxford
2754,warrior,noun,1,C1,C1,yes,Oxford,Oxford,mismatch,"1/1 senses failed: cefr-mismatch (deck=C1, source=C2 [per-def], source-badge=C1)",Audio::Cambridge CEFR::C1 CEFR::oxford Oxford_5000 Source::Oxford
2755,weed,noun,2,C1,C1,yes,Oxford,Oxford,mismatch,"2/2 senses failed: cefr-mismatch (deck=C1, source=C2 [per-def], source-badge=C1)",Audio::Cambridge CEFR::C1 CEFR::oxford idioms Oxford_5000 Source::Oxford
2756,whip,verb,1,C1,C1,yes,Oxford,Oxford,mismatch,"1/1 senses failed: cefr-mismatch (deck=C1, source=C2 [per-def], source-badge=C1)",Audio::Cambridge CEFR::C1 CEFR::oxford Oxford_5000 Source::Oxford
2757,wit,noun,1,C1,C1,yes,Oxford,Oxford,mismatch,"1/1 senses failed: cefr-mismatch (deck=C1, source=C2 [per-def], source-badge=C1)",Audio::Cambridge CEFR::C1 CEFR::oxford idioms Oxford_5000 Source::Oxford
2758,ward,noun,1,C1,C1,yes,Oxford,Oxford,mismatch,"1/1 senses failed: cefr-mismatch (deck=C1, source=C2 [per-def], source-badge=C1)",Audio::Cambridge CEFR::C1 CEFR::oxford Oxford_5000 Source::Oxford
2759,colony,noun,1,B2,B2,yes,Oxford,Oxford,mismatch,"1/1 senses failed: cefr-mismatch (deck=B2, source=C1 [per-def], source-badge=B2)",Audio::Cambridge CEFR::B2 CEFR::oxford Oxford_5000 Source::Oxford
2760,circuit,noun,1,B2,B2,yes,Oxford,Oxford,mismatch,"1/1 senses failed: cefr-mismatch (deck=B2, source=C2 [per-def], source-badge=B2)",Audio::Cambridge CEFR::B2 CEFR::oxford Oxford_5000 Source::Oxford
2761,cue,noun,1,B2,B2,yes,Oxford,Oxford,mismatch,"1/1 senses failed: cefr-mismatch (deck=B2, source=C2 [per-def], source-badge=B2)",Audio::Cambridge CEFR::B2 CEFR::oxford idioms Oxford_5000 Source::Oxford
2762,dot,noun,1,B2,B2,yes,Oxford,Oxford,mismatch,"1/1 senses failed: cefr-mismatch (deck=B2, source=C2 [per-def], source-badge=B2)",Audio::Cambridge CEFR::B2 CEFR::oxford idioms Oxford_5000 Source::Oxford
2763,critically,adverb,1,B2,B2,yes,Oxford,Oxford,mismatch,"1/1 senses failed: cefr-mismatch (deck=B2, source=C1 [per-def], source-badge=B2)",Audio::Cambridge CEFR::B2 CEFR::oxford OPAL_W Oxford_5000 Source::Oxford
2764,differ,verb,1,B2,B2,yes,Oxford,Oxford,mismatch,"1/1 senses failed: cefr-mismatch (deck=B2, source=C1 [per-def], source-badge=B2)",Audio::Cambridge CEFR::B2 CEFR::oxford idioms OPAL_W Oxford_5000 Source::Oxford
2765,dull,adjective,3,B2,B2,yes,Oxford,Oxford,mismatch,"3/3 senses failed: cefr-mismatch (deck=B2, source=C1 [per-def], source-badge=B2)",Audio::Cambridge CEFR::B2 CEFR::oxford idioms Oxford_5000 Source::Oxford
2766,furious,adjective,1,B2,B2,yes,Oxford,Oxford,mismatch,"1/1 senses failed: cefr-mismatch (deck=B2, source=C1 [per-def], source-badge=B2)",Audio::Cambridge CEFR::B2 CEFR::oxford Oxford_5000 Source::Oxford
2767,fond,adjective,2,B2,B2,yes,Oxford,Oxford,mismatch,"2/2 senses failed: cefr-mismatch (deck=B2, source=C1 [per-def], source-badge=B2)",Audio::Cambridge CEFR::B2 CEFR::oxford Oxford_5000 Source::Oxford
2768,implication,noun,1,B2,B2,yes,Oxford,Oxford,mismatch,"1/1 senses failed: cefr-mismatch (deck=B2, source=C1 [per-def], source-badge=B2)",Audio::Cambridge CEFR::B2 CEFR::oxford Oxford_5000 Source::Oxford
2769,incentive,noun,1,B2,B2,yes,Oxford,Oxford,mismatch,"1/1 senses failed: cefr-mismatch (deck=B2, source=C1 [per-def], source-badge=B2)",Audio::Cambridge CEFR::B2 CEFR::oxford Oxford_5000 Source::Oxford
2770,stall,noun,2,B2,B2,yes,Oxford,Oxford,mismatch,"2/2 senses failed: cefr-mismatch (deck=B2, source=C2 [per-def], source-badge=B2)",Audio::Cambridge CEFR::B2 CEFR::oxford Oxford_5000 Source::Oxford
2771,parade,noun,1,B2,B2,yes,Oxford,Oxford,mismatch,"1/1 senses failed: cefr-mismatch (deck=B2, source=C2 [per-def], source-badge=B2)",Audio::Cambridge CEFR::B2 CEFR::oxford idioms Oxford_5000 Source::Oxford
2772,offender,noun,1,B2,B2,yes,Oxford,Oxford,mismatch,"1/1 senses failed: cefr-mismatch (deck=B2, source=C1 [per-def], source-badge=B2)",Audio::Cambridge CEFR::B2 CEFR::oxford Oxford_5000 Source::Oxford
2773,prompt,verb,1,B2,B2,yes,Oxford,Oxford,mismatch,"1/1 senses failed: cefr-mismatch (deck=B2, source=C1 [per-def], source-badge=B2)",Audio::Cambridge CEFR::B2 CEFR::oxford Oxford_5000 Source::Oxford
2774,prompt,verb,1,B2,B2,yes,Oxford,Oxford,mismatch,"1/1 senses failed: cefr-mismatch (deck=B2, source=C2 [per-def], source-badge=B2)",Audio::Cambridge CEFR::B2 CEFR::oxford Oxford_5000 Source::Oxford
2775,choir,noun,1,B2,B2,yes,Oxford,Oxford,mismatch,"1/1 senses failed: cefr-mismatch (deck=B2, source=C2 [per-def], source-badge=B2)",Audio::Cambridge CEFR::B2 CEFR::oxford idioms Oxford_5000 Source::Oxford
2776,commander,noun,1,B2,B2,yes,Oxford,Oxford,mismatch,"1/1 senses failed: cefr-mismatch (deck=B2, source=C1 [per-def], source-badge=B2)",Audio::Cambridge CEFR::B2 CEFR::oxford Oxford_5000 Source::Oxford
2777,commander,noun,1,B2,B2,yes,Oxford,Oxford,mismatch,"1/1 senses failed: cefr-mismatch (deck=B2, source=C2 [per-def], source-badge=B2)",Audio::Cambridge CEFR::B2 CEFR::oxford Oxford_5000 Source::Oxford
2785,migrate,verb,1,UNCLASSIFIED,,no,Oxford,AWL,mismatch,"1/1 senses failed: cefr-mismatch (deck=UNCLASSIFIED, source=B2 [per-def])",Audio::Cambridge OPAL_W Source::AWL
2788,manual,noun,2,UNCLASSIFIED,,no,Oxford,AWL,mismatch,1/2 senses failed: sense-text-not-in-source,Audio::Cambridge Source::AWL
2790,bat,noun,1,B2,B2,yes,Oxford,Oxford,mismatch,"1/1 senses failed: cefr-mismatch (deck=B2, source=C1 [per-def], source-badge=B2)",Audio::Oxford CEFR::B2 CEFR::oxford idioms Oxford_5000 Source::Oxford
2791,intellectual,adjective,1,B2,B2,yes,Oxford,Oxford,mismatch,"1/1 senses failed: cefr-mismatch (deck=B2, source=C1 [per-def], source-badge=B2)",Audio::Oxford CEFR::B2 CEFR::oxford Oxford_5000 Source::Oxford
2792,tackle,verb,3,B2,C1,no,Oxford,Oxford,mismatch,"3/3 senses failed: cefr-mismatch (deck=B2, source=C1 [per-def])",Audio::Oxford CEFR::B2 CEFR::oxford Oxford_5000 Source::Oxford
2793,trace,verb,3,B2,C1,no,Oxford,Oxford,mismatch,"3/3 senses failed: cefr-mismatch (deck=B2, source=C1 [per-def])",Audio::Oxford CEFR::B2 CEFR::oxford Oxford_5000 Source::Oxford
2794,terminal,noun,1,B2,B2,yes,Oxford,Oxford,mismatch,"1/1 senses failed: cefr-mismatch (deck=B2, source=C1 [per-def], source-badge=B2)",Audio::Oxford CEFR::B2 CEFR::oxford Oxford_5000 Source::Oxford
2795,trigger,verb,1,B2,C1,no,Oxford,Oxford,mismatch,"1/1 senses failed: cefr-mismatch (deck=B2, source=C2 [per-def], source-badge=C1)",Audio::Oxford CEFR::B2 CEFR::oxford Oxford_5000 Source::Oxford
2796,hook,verb,1,B2,C1,no,Oxford,Oxford,mismatch,"1/1 senses failed: cefr-mismatch (deck=B2, source=C1 [per-def])",Audio::Oxford CEFR::B2 CEFR::oxford idioms Oxford_5000 Source::Oxford
2797,absorb,verb,3,B2,B2,yes,Oxford,Oxford,mismatch,"3/3 senses failed: cefr-mismatch (deck=B2, source=C1 [per-def], source-badge=B2)",Audio::Cambridge CEFR::B2 CEFR::oxford Oxford_5000 Source::Oxford
2798,contract,verb,3,B2,B2,yes,Oxford,Oxford,mismatch,"3/3 senses failed: cefr-mismatch (deck=B2, source=C2 [per-def], source-badge=B2)",Audio::Cambridge CEFR::B2 CEFR::oxford Oxford_3000 Source::Oxford
2799,academy,noun,3,C1,C1,yes,Oxford,Oxford,mismatch,"3/3 senses failed: cefr-mismatch (deck=C1, source=C2 [per-def], source-badge=C1)",Audio::Cambridge CEFR::C1 CEFR::oxford Oxford_5000 Source::Oxford
2800,accommodate,verb,2,B2,B2,yes,Oxford,Oxford,mismatch,"2/2 senses failed: cefr-mismatch (deck=B2, source=C1 [per-def], source-badge=B2)",Audio::Cambridge CEFR::B2 CEFR::oxford Oxford_5000 Source::Oxford
2801,ally,noun,1,C1,C1,yes,Oxford,Oxford,mismatch,"1/1 senses failed: cefr-mismatch (deck=C1, source=C2 [per-def], source-badge=C1)",Audio::Cambridge CEFR::C1 CEFR::oxford Oxford_5000 Source::Oxford
2802,ancestor,noun,2,B2,B2,yes,Oxford,Oxford,mismatch,"2/2 senses failed: cefr-mismatch (deck=B2, source=C1 [per-def], source-badge=B2)",Audio::Cambridge CEFR::B2 CEFR::oxford Oxford_5000 Source::Oxford
2803,angel,noun,1,C1,C1,yes,Oxford,Oxford,mismatch,"1/1 senses failed: cefr-mismatch (deck=C1, source=C2 [per-def], source-badge=C1)",Audio::Cambridge CEFR::C1 CEFR::oxford idioms Oxford_5000 Source::Oxford
2804,apology,noun,1,B2,B2,yes,Oxford,Oxford,mismatch,"1/1 senses failed: cefr-mismatch (deck=B2, source=C2 [per-def], source-badge=B2)",Audio::Cambridge CEFR::B2 CEFR::oxford idioms Oxford_5000 Source::Oxford
2805,aside,adverb,1,B2,B2,yes,Oxford,Oxford,mismatch,"1/1 senses failed: cefr-mismatch (deck=B2, source=C1 [per-def], source-badge=B2)",Audio::Cambridge CEFR::B2 CEFR::oxford Oxford_5000 Source::Oxford
2806,assign,verb,2,B2,B2,yes,Oxford,Oxford,mismatch,"2/2 senses failed: cefr-mismatch (deck=B2, source=C1 [per-def], source-badge=B2)",Audio::Cambridge CEFR::B2 CEFR::oxford OPAL_W Oxford_5000 Source::Oxford
2807,assign,verb,1,B2,B2,yes,Oxford,Oxford,mismatch,"1/1 senses failed: cefr-mismatch (deck=B2, source=C2 [per-def], source-badge=B2)",Audio::Cambridge CEFR::B2 CEFR::oxford OPAL_W Oxford_5000 Source::Oxford
2808,automatic,adjective,1,B2,B2,yes,Oxford,Oxford,mismatch,"1/1 senses failed: cefr-mismatch (deck=B2, source=C1 [per-def], source-badge=B2)",Audio::Cambridge CEFR::B2 CEFR::oxford Oxford_5000 Source::Oxford
2809,attachment,noun,2,B2,B2,yes,Oxford,Oxford,mismatch,"2/2 senses failed: cefr-mismatch (deck=B2, source=C1 [per-def], source-badge=B2)",Audio::Cambridge CEFR::B2 CEFR::oxford Oxford_5000 Source::Oxford
2810,awkward,adjective,2,B2,B2,yes,Oxford,Oxford,mismatch,"2/2 senses failed: cefr-mismatch (deck=B2, source=C1 [per-def], source-badge=B2)",Audio::Cambridge CEFR::B2 CEFR::oxford Oxford_5000 Source::Oxford
2811,automatically,adverb,1,B2,B2,yes,Oxford,Oxford,mismatch,"1/1 senses failed: cefr-mismatch (deck=B2, source=C1 [per-def], source-badge=B2)",Audio::Cambridge CEFR::B2 CEFR::oxford Oxford_5000 Source::Oxford
2812,barely,adverb,2,B2,B2,yes,Oxford,Oxford,mismatch,"2/2 senses failed: cefr-mismatch (deck=B2, source=C1 [per-def], source-badge=B2)",Audio::Cambridge CEFR::B2 CEFR::oxford Oxford_5000 Source::Oxford
2813,blanket,noun,1,B2,B2,yes,Oxford,Oxford,mismatch,"1/1 senses failed: cefr-mismatch (deck=B2, source=C1 [per-def], source-badge=B2)",Audio::Cambridge CEFR::B2 CEFR::oxford Oxford_5000 Source::Oxford
2814,bound,adjective,1,B2,B2,yes,Oxford,Oxford,mismatch,"1/1 senses failed: cefr-mismatch (deck=B2, source=C1 [per-def], source-badge=B2)",Audio::Cambridge CEFR::B2 CEFR::oxford idioms Oxford_5000 Source::Oxford
2815,bid,noun|verb,1,B2,,no,Oxford,Oxford,mismatch,1/1 senses failed: sense-text-not-in-source; no-per-sense-pos-in-deck; flat-matched,Audio::Cambridge CEFR::B2 CEFR::oxford Oxford_5000 Source::Oxford
2816,booking,noun,1,B2,B2,yes,Oxford,Oxford,mismatch,"1/1 senses failed: cefr-mismatch (deck=B2, source=C1 [per-def], source-badge=B2)",Audio::Cambridge CEFR::B2 CEFR::oxford Oxford_5000 Source::Oxford
2817,cabin,noun,1,B2,B2,yes,Oxford,Oxford,mismatch,"1/1 senses failed: cefr-mismatch (deck=B2, source=C2 [per-def], source-badge=B2)",Audio::Cambridge CEFR::B2 CEFR::oxford Oxford_5000 Source::Oxford
2818,canal,noun,1,B2,B2,yes,Oxford,Oxford,mismatch,"1/1 senses failed: cefr-mismatch (deck=B2, source=C2 [per-def], source-badge=B2)",Audio::Cambridge CEFR::B2 CEFR::oxford Oxford_5000 Source::Oxford
2819,bug,noun,2,B2,B2,yes,Oxford,Oxford,mismatch,"2/2 senses failed: cefr-mismatch (deck=B2, source=C1 [per-def], source-badge=B2)",Audio::Cambridge CEFR::B2 CEFR::oxford idioms Oxford_5000 Source::Oxford
2820,certainty,noun,1,B2,B2,yes,Oxford,Oxford,mismatch,"1/1 senses failed: cefr-mismatch (deck=B2, source=C1 [per-def], source-badge=B2)",Audio::Cambridge CEFR::B2 CEFR::oxford OPAL_W Oxford_5000 Source::Oxford
2821,casual,adjective,3,B2,B2,yes,Oxford,Oxford,mismatch,"3/3 senses failed: cefr-mismatch (deck=B2, source=C1 [per-def], source-badge=B2)",Audio::Cambridge CEFR::B2 CEFR::oxford Oxford_5000 Source::Oxford
2822,challenging,adjective,1,B2,B2,yes,Oxford,Oxford,mismatch,"1/1 senses failed: cefr-mismatch (deck=B2, source=C1 [per-def], source-badge=B2)",Audio::Cambridge CEFR::B2 CEFR::oxford Oxford_5000 Source::Oxford
2823,charming,adjective,1,B2,B2,yes,Oxford,Oxford,mismatch,"1/1 senses failed: cefr-mismatch (deck=B2, source=C1 [per-def], source-badge=B2)",Audio::Cambridge CEFR::B2 CEFR::oxford Oxford_5000 Source::Oxford
2824,cheek,noun,1,B2,B2,yes,Oxford,Oxford,mismatch,"1/1 senses failed: cefr-mismatch (deck=B2, source=C1 [per-def], source-badge=B2)",Audio::Cambridge CEFR::B2 CEFR::oxford idioms Oxford_5000 Source::Oxford
2825,clip,noun,1,B2,B2,yes,Oxford,Oxford,mismatch,"1/1 senses failed: cefr-mismatch (deck=B2, source=C1 [per-def], source-badge=B2)",Audio::Cambridge CEFR::B2 CEFR::oxford idioms Oxford_5000 Source::Oxford
2826,collision,noun,2,C1,C1,yes,Oxford,Oxford,mismatch,"2/2 senses failed: cefr-mismatch (deck=C1, source=C2 [per-def], source-badge=C1); sense-text-not-in-source",Audio::Cambridge CEFR::C1 CEFR::oxford idioms Oxford_5000 Source::Oxford
2827,colonial,adjective,1,C1,C1,yes,Oxford,Oxford,mismatch,"1/1 senses failed: cefr-mismatch (deck=C1, source=C2 [per-def], source-badge=C1)",Audio::Cambridge CEFR::C1 CEFR::oxford Oxford_5000 Source::Oxford
2828,colourful,adjective,1,B2,B2,yes,Oxford,Oxford,mismatch,"1/1 senses failed: cefr-mismatch (deck=B2, source=C1 [per-def], source-badge=B2)",Audio::Cambridge CEFR::B2 CEFR::oxford Oxford_5000 Source::Oxford
2829,commissioner,noun,2,C1,C1,yes,Oxford,Oxford,mismatch,"2/2 senses failed: cefr-mismatch (deck=C1, source=C2 [per-def], source-badge=C1)",Audio::Cambridge CEFR::C1 CEFR::oxford Oxford_5000 Source::Oxford
2830,compose,verb,2,B2,B2,yes,Oxford,Oxford,mismatch,"2/2 senses failed: cefr-mismatch (deck=B2, source=C1 [per-def], source-badge=B2)",Audio::Cambridge CEFR::B2 CEFR::oxford Oxford_5000 Source::Oxford
2831,concrete,adjective|noun,1,B2,B2,yes,Oxford,Oxford,mismatch,"1/1 senses failed: cefr-mismatch (deck=B2, source=C1 [per-def], source-badge=B2); no-per-sense-pos-in-deck; flat-matched",Audio::Cambridge CEFR::B2 CEFR::oxford Oxford_5000 Source::Oxford
2832,configuration,noun,1,C1,C1,yes,Oxford,Oxford,mismatch,"1/1 senses failed: cefr-mismatch (deck=C1, source=C2 [per-def], source-badge=C1)",Audio::Cambridge CEFR::C1 CEFR::oxford Oxford_5000 Source::Oxford
2833,confirmation,noun,2,C1,C1,yes,Oxford,Oxford,mismatch,"2/2 senses failed: cefr-mismatch (deck=C1, source=C2 [per-def], source-badge=C1)",Audio::Cambridge CEFR::C1 CEFR::oxford Oxford_5000 Source::Oxford
2834,concession,noun,1,C1,C1,yes,Oxford,Oxford,mismatch,"1/1 senses failed: cefr-mismatch (deck=C1, source=C2 [per-def], source-badge=C1)",Audio::Cambridge CEFR::C1 CEFR::oxford Oxford_5000 Source::Oxford
2835,conservation,noun,2,B2,B2,yes,Oxford,Oxford,mismatch,"2/2 senses failed: cefr-mismatch (deck=B2, source=C1 [per-def], source-badge=B2)",Audio::Cambridge CEFR::B2 CEFR::oxford OPAL_W Oxford_5000 Source::Oxford
2836,consumption,noun,1,B2,B2,yes,Oxford,Oxford,mismatch,"1/1 senses failed: cefr-mismatch (deck=B2, source=C1 [per-def], source-badge=B2)",Audio::Cambridge CEFR::B2 CEFR::oxford OPAL_W Oxford_5000 Source::Oxford
2837,contempt,noun,1,C1,C1,yes,Oxford,Oxford,mismatch,"1/1 senses failed: cefr-mismatch (deck=C1, source=C2 [per-def], source-badge=C1)",Audio::Cambridge CEFR::C1 CEFR::oxford idioms Oxford_5000 Source::Oxford
2838,conventional,adjective,1,B2,B2,yes,Oxford,Oxford,mismatch,"1/1 senses failed: cefr-mismatch (deck=B2, source=C1 [per-def], source-badge=B2)",Audio::Cambridge CEFR::B2 CEFR::oxford idioms OPAL_W Oxford_5000 Source::Oxford
